lat,lon,year,month,recorded_by,institution,basis,occurrence_id
37.42181,-121.807583,2025,7,tinawolf,iNaturalist,HUMAN_OBSERVATION,5230824061
36.277805,-120.980075,2025,7,Jon McCoy,iNaturalist,HUMAN_OBSERVATION,5230834457
36.3908,-120.789262,2025,7,Jon McCoy,iNaturalist,HUMAN_OBSERVATION,5230990478
41.866099,-124.178778,2025,7,Tony Gerard,iNaturalist,HUMAN_OBSERVATION,5231178749
40.252011,-123.826702,2025,7,Ciara McKim,iNaturalist,HUMAN_OBSERVATION,5231241951
40.32513,-123.863174,2025,7,Ciara McKim,iNaturalist,HUMAN_OBSERVATION,5231261926
37.521161,-120.184035,2025,7,Jeff Alvarez,iNaturalist,HUMAN_OBSERVATION,5231267113
40.752471,-122.82078,2025,7,guava9,iNaturalist,HUMAN_OBSERVATION,5231556524
39.29433,-123.343911,2025,7,Jamie,iNaturalist,HUMAN_OBSERVATION,5231567132
36.381257,-120.68391,2025,7,Jon McCoy,iNaturalist,HUMAN_OBSERVATION,5231605451
39.012704,-120.985238,2025,7,Paloma,iNaturalist,HUMAN_OBSERVATION,5231622116
41.817527,-124.035557,2025,7,Mark B,iNaturalist,HUMAN_OBSERVATION,5231660404
36.203053,-120.832793,2025,7,Jon McCoy,iNaturalist,HUMAN_OBSERVATION,5231780444
39.025347,-123.009408,2025,7,orogensound,iNaturalist,HUMAN_OBSERVATION,5231918919
40.445788,-123.073995,2025,7,jandrewsal,iNaturalist,HUMAN_OBSERVATION,5237604846
39.451379,-120.88557,2025,7,Asher Perla,iNaturalist,HUMAN_OBSERVATION,5237739285
40.352166,-124.3116,2025,7,Anna Caro,iNaturalist,HUMAN_OBSERVATION,5237970383
40.539578,-123.086238,2025,7,jandrewsal,iNaturalist,HUMAN_OBSERVATION,5238022858
38.434727,-122.534218,2025,7,rachelahouser,iNaturalist,HUMAN_OBSERVATION,5238194624
36.265657,-120.704481,2025,7,jandsluckenbill,iNaturalist,HUMAN_OBSERVATION,5238306432
38.497355,-122.488912,2025,7,reptile_galen,iNaturalist,HUMAN_OBSERVATION,5238313757
38.722996,-123.08202,2025,7,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5238442662
40.021174,-123.837727,2025,7,birdeater23,iNaturalist,HUMAN_OBSERVATION,5282041316
37.820367,-122.687386,2025,7,Michael Thaibinh,iNaturalist,HUMAN_OBSERVATION,5282115444
41.602063,-124.057956,2025,7,Crow,iNaturalist,HUMAN_OBSERVATION,5282155673
40.397612,-123.832219,2025,7,Dena,iNaturalist,HUMAN_OBSERVATION,5282293169
40.319878,-123.838229,2025,7,bmbratt,iNaturalist,HUMAN_OBSERVATION,5282332355
37.137752,-121.577121,2025,7,mattytut7,iNaturalist,HUMAN_OBSERVATION,5282587869
36.304577,-120.835633,2025,7,Jon McCoy,iNaturalist,HUMAN_OBSERVATION,5291982608
37.898491,-122.704244,2025,7,beezeze,iNaturalist,HUMAN_OBSERVATION,5292987824
39.47674,-123.526586,2025,7,croconnolly,iNaturalist,HUMAN_OBSERVATION,5759667077
41.869304,-124.167252,2025,7,Alex Heyman,iNaturalist,HUMAN_OBSERVATION,5760120582
41.617805,-124.061908,2025,7,Sam Miller,iNaturalist,HUMAN_OBSERVATION,5840387528
39.507661,-120.90896,2025,7,armana,iNaturalist,HUMAN_OBSERVATION,5844373476
41.695079,-124.014168,2025,7,Catie Clune,iNaturalist,HUMAN_OBSERVATION,5867941931
41.989446,-123.961173,2025,7,ellebeepgurl,iNaturalist,HUMAN_OBSERVATION,5889658491
37.453062,-121.824923,2025,7,Guillermo Roque,iNaturalist,HUMAN_OBSERVATION,5889944882
37.105316,-121.618763,2025,7,eeya,iNaturalist,HUMAN_OBSERVATION,5890141490
40.20785,-124.253251,2025,7,Anna Caro,iNaturalist,HUMAN_OBSERVATION,5897823264
38.217871,-122.369992,2025,7,alex3haase,iNaturalist,HUMAN_OBSERVATION,5909031238
39.374134,-123.356627,2025,7,Evan Bare,iNaturalist,HUMAN_OBSERVATION,5938054572
39.243081,-123.241317,2025,7,Evan Bare,iNaturalist,HUMAN_OBSERVATION,5938149743
41.862579,-123.842349,2025,8,cloverb,iNaturalist,HUMAN_OBSERVATION,5281793390
40.867723,-123.686814,2025,8,Isabel,iNaturalist,HUMAN_OBSERVATION,5281880548
41.937469,-123.957102,2025,8,cloverb,iNaturalist,HUMAN_OBSERVATION,5282022388
41.876811,-123.848975,2025,8,cloverb,iNaturalist,HUMAN_OBSERVATION,5282079657
37.532349,-121.91986,2025,8,pica_nuttalli,iNaturalist,HUMAN_OBSERVATION,5282082126
41.907081,-123.904891,2025,8,cloverb,iNaturalist,HUMAN_OBSERVATION,5282147691
40.32635,-123.865035,2025,8,Chris Brown,iNaturalist,HUMAN_OBSERVATION,5282247921
38.498143,-122.496691,2025,8,towynlin,iNaturalist,HUMAN_OBSERVATION,5282459746
41.988155,-123.806169,2025,8,cloverb,iNaturalist,HUMAN_OBSERVATION,5282621486
40.290364,-123.878663,2025,8,Chris Brown,iNaturalist,HUMAN_OBSERVATION,5291737906
40.335525,-124.214155,2025,8,Patrick Hoffman,iNaturalist,HUMAN_OBSERVATION,5291831220
40.761315,-122.577164,2025,8,Liz Clayton,iNaturalist,HUMAN_OBSERVATION,5291876419
40.937338,-123.626891,2025,8,honeycee,iNaturalist,HUMAN_OBSERVATION,5291887415
37.065148,-121.948929,2025,8,kparker,iNaturalist,HUMAN_OBSERVATION,5291944012
38.530905,-122.562006,2025,8,LoganS,iNaturalist,HUMAN_OBSERVATION,5291952338
39.005855,-123.421529,2025,8,nolinad,iNaturalist,HUMAN_OBSERVATION,5292184793
39.448337,-123.407753,2025,8,Nathan,iNaturalist,HUMAN_OBSERVATION,5292185023
37.821339,-122.738067,2025,8,Steven (David) Martin,iNaturalist,HUMAN_OBSERVATION,5292194428
39.025251,-123.461528,2025,8,nolinad,iNaturalist,HUMAN_OBSERVATION,5292371263
37.023053,-121.463272,2025,8,jprbelli,iNaturalist,HUMAN_OBSERVATION,5292585781
40.290983,-124.170167,2025,8,Alyssa Semerdjian,iNaturalist,HUMAN_OBSERVATION,5292652830
40.394169,-123.895181,2025,8,Chris Brown,iNaturalist,HUMAN_OBSERVATION,5292663370
41.055202,-122.427017,2025,8,chokecherries,iNaturalist,HUMAN_OBSERVATION,5292664278
37.05077,-121.686729,2025,8,Gina Genduso,iNaturalist,HUMAN_OBSERVATION,5292668985
37.034495,-121.934503,2025,8,kparker,iNaturalist,HUMAN_OBSERVATION,5292796998
41.062012,-122.514003,2025,8,chokecherries,iNaturalist,HUMAN_OBSERVATION,5292914541
39.163557,-123.550415,2025,8,nolinad,iNaturalist,HUMAN_OBSERVATION,5292961529
40.832134,-123.911723,2025,8,ren pedersen,iNaturalist,HUMAN_OBSERVATION,5293104126
41.999964,-123.869679,2025,8,Graham Montgomery,iNaturalist,HUMAN_OBSERVATION,5293219962
37.405764,-121.986581,2025,8,zjel,iNaturalist,HUMAN_OBSERVATION,5293230947
40.811253,-123.959832,2025,8,ren pedersen,iNaturalist,HUMAN_OBSERVATION,5293329605
38.966783,-122.954143,2025,8,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5759536545
36.210526,-120.716172,2025,8,Paul G. Johnson,iNaturalist,HUMAN_OBSERVATION,5759563499
38.810796,-122.917161,2025,8,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5759578375
38.849381,-122.913384,2025,8,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5759582778
41.91899,-123.922251,2025,8,qhouseicxc,iNaturalist,HUMAN_OBSERVATION,5759596714
40.886528,-124.191739,2025,8,hunter_bunter,iNaturalist,HUMAN_OBSERVATION,5759621146
40.732093,-123.939756,2025,8,j-anonymous,iNaturalist,HUMAN_OBSERVATION,5759634358
38.95392,-122.805618,2025,8,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5759656364
38.80531,-123.105478,2025,8,nyguy,iNaturalist,HUMAN_OBSERVATION,5759656505
41.255895,-124.070036,2025,8,rjaffrey,iNaturalist,HUMAN_OBSERVATION,5759780026
36.267111,-120.63102,2025,8,Paul G. Johnson,iNaturalist,HUMAN_OBSERVATION,5759794380
40.340827,-123.348783,2025,8,jandrewsal,iNaturalist,HUMAN_OBSERVATION,5759853630
37.449464,-120.05023,2025,8,Jeff Alvarez,iNaturalist,HUMAN_OBSERVATION,5759872821
38.73249,-122.919979,2025,8,reptile_galen,iNaturalist,HUMAN_OBSERVATION,5759888772
38.84746,-122.997854,2025,8,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5759912625
40.539364,-123.896055,2025,8,arwyng,iNaturalist,HUMAN_OBSERVATION,5760020629
40.608301,-123.091705,2025,8,Katherine Stonecypher,iNaturalist,HUMAN_OBSERVATION,5760137133
38.710077,-122.920892,2025,8,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5760149072
41.985025,-124.077239,2025,8,M Denae Etter,iNaturalist,HUMAN_OBSERVATION,5760212987
41.803092,-123.802508,2025,8,cloverb,iNaturalist,HUMAN_OBSERVATION,5760313429
40.815555,-124.013399,2025,8,hunter_bunter,iNaturalist,HUMAN_OBSERVATION,5760321862
36.34759,-120.926645,2025,8,Paul G. Johnson,iNaturalist,HUMAN_OBSERVATION,5760338177
38.965291,-122.892394,2025,8,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5760425809
38.801202,-123.115321,2025,8,nyguy,iNaturalist,HUMAN_OBSERVATION,5760436897
39.103782,-120.944371,2025,8,waxworms,iNaturalist,HUMAN_OBSERVATION,5760526754
36.309643,-120.972798,2025,8,Paul G. Johnson,iNaturalist,HUMAN_OBSERVATION,5760649117
39.087602,-120.84777,2025,8,Jeff Alvarez,iNaturalist,HUMAN_OBSERVATION,5760785438
38.888703,-122.805302,2025,8,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5760822009
38.930471,-122.80731,2025,8,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5760864323
36.391798,-120.859557,2025,8,Paul G. Johnson,iNaturalist,HUMAN_OBSERVATION,5760865189
37.190519,-121.757189,2025,8,eeya,iNaturalist,HUMAN_OBSERVATION,5760939930
41.708557,-123.868765,2025,8,Yuerou Tang,iNaturalist,HUMAN_OBSERVATION,5760970851
37.414639,-121.948999,2025,8,Helen Hancock,iNaturalist,HUMAN_OBSERVATION,5761035902
38.912042,-122.881503,2025,8,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5761070211
40.891294,-123.838356,2025,8,ren pedersen,iNaturalist,HUMAN_OBSERVATION,5761116140
40.996568,-123.989743,2025,8,ren pedersen,iNaturalist,HUMAN_OBSERVATION,5761123077
40.866189,-123.730126,2025,8,jillian_a,iNaturalist,HUMAN_OBSERVATION,5761165684
38.829951,-122.961743,2025,8,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5761166794
40.160652,-124.062231,2025,8,Bianca Perla,iNaturalist,HUMAN_OBSERVATION,5827697428
41.621116,-124.019247,2025,8,oceana2020,iNaturalist,HUMAN_OBSERVATION,5827728827
41.331482,-123.899534,2025,8,rjaffrey,iNaturalist,HUMAN_OBSERVATION,5827761048
39.044218,-123.735718,2025,8,rowena-k,iNaturalist,HUMAN_OBSERVATION,5828013491
39.212615,-120.944793,2025,8,tmanzanillo,iNaturalist,HUMAN_OBSERVATION,5828037702
41.359349,-123.920636,2025,8,rjaffrey,iNaturalist,HUMAN_OBSERVATION,5828255793
40.314716,-123.85435,2025,8,rjaffrey,iNaturalist,HUMAN_OBSERVATION,5828580305
37.48781,-121.611592,2025,8,james-vg,iNaturalist,HUMAN_OBSERVATION,5828586366
41.340581,-123.919899,2025,8,rjaffrey,iNaturalist,HUMAN_OBSERVATION,5828651645
41.389193,-123.939591,2025,8,rjaffrey,iNaturalist,HUMAN_OBSERVATION,5828702016
37.457025,-121.703849,2025,8,james-vg,iNaturalist,HUMAN_OBSERVATION,5828823768
39.088312,-120.947354,2025,8,rachelperp,iNaturalist,HUMAN_OBSERVATION,5830473576
40.744511,-123.426774,2025,8,kristasurbanfarm,iNaturalist,HUMAN_OBSERVATION,5830553999
38.089651,-122.775917,2025,8,Kelly Crumrin,iNaturalist,HUMAN_OBSERVATION,5831038443
41.629024,-124.067785,2025,8,asiaisa,iNaturalist,HUMAN_OBSERVATION,5844326326
38.869008,-123.05208,2025,8,smallsprout,iNaturalist,HUMAN_OBSERVATION,5868205760
41.963118,-124.174472,2025,8,maxmer,iNaturalist,HUMAN_OBSERVATION,5889826817
37.14451,-121.587513,2025,8,tomoto,iNaturalist,HUMAN_OBSERVATION,5920360629
38.511246,-122.37686,2025,8,Sietse de Vries,iNaturalist,HUMAN_OBSERVATION,6159491598
40.291398,-123.881565,2025,9,Ciara McKim,iNaturalist,HUMAN_OBSERVATION,5759509532
40.222896,-123.903836,2025,9,Ciara McKim,iNaturalist,HUMAN_OBSERVATION,5759604066
40.26929,-123.931811,2025,9,Ciara McKim,iNaturalist,HUMAN_OBSERVATION,5760319073
38.692556,-122.962519,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5827372118
38.709047,-122.960684,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5827411562
38.463073,-123.086627,2025,9,viirgome,iNaturalist,HUMAN_OBSERVATION,5827418494
39.059169,-123.501356,2025,9,James Phillips,iNaturalist,HUMAN_OBSERVATION,5827515555
36.066609,-120.656691,2025,9,bobstafford805,iNaturalist,HUMAN_OBSERVATION,5827535758
37.972995,-122.735797,2025,9,Steven (David) Martin,iNaturalist,HUMAN_OBSERVATION,5827655438
38.710373,-122.988201,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5827721059
39.782209,-121.720771,2025,9,Jon Aull,iNaturalist,HUMAN_OBSERVATION,5827771030
38.796249,-122.924583,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5827807357
38.695114,-122.836539,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5827843755
36.354727,-120.747771,2025,9,nmoorhatch,iNaturalist,HUMAN_OBSERVATION,5827851000
38.675801,-122.868271,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5827915191
38.783749,-122.947667,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5827958478
40.681153,-122.489581,2025,9,acornynaturalist,iNaturalist,HUMAN_OBSERVATION,5827973688
38.680574,-122.888492,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5828127353
38.721732,-122.958169,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5828133117
38.739431,-123.082366,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5828170358
38.776755,-122.901918,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5828231884
37.481674,-121.800974,2025,9,Cat Chang,iNaturalist,HUMAN_OBSERVATION,5828338771
38.741985,-122.939781,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5828366994
38.88454,-123.646987,2025,9,Jonah Benningfield,iNaturalist,HUMAN_OBSERVATION,5828369357
40.123521,-123.751742,2025,9,sharwieder,iNaturalist,HUMAN_OBSERVATION,5828434087
38.785252,-122.845881,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5828447828
38.768716,-122.897128,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5828454851
39.014249,-123.594002,2025,9,James Phillips,iNaturalist,HUMAN_OBSERVATION,5828488369
39.108224,-123.45685,2025,9,James Phillips,iNaturalist,HUMAN_OBSERVATION,5828530022
38.612409,-122.855396,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5828545214
37.414754,-121.956463,2025,9,J. Bagratuni,iNaturalist,HUMAN_OBSERVATION,5828587323
38.67576,-122.951926,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5828593379
38.720855,-122.931907,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5828618564
38.792167,-122.982035,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5828623261
40.94293,-123.971434,2025,9,ren pedersen,iNaturalist,HUMAN_OBSERVATION,5828631922
38.524626,-122.506151,2025,9,Deniz Wilson,iNaturalist,HUMAN_OBSERVATION,5828637568
38.661861,-122.832904,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5828637923
38.693021,-122.940185,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5828684509
36.285616,-120.719705,2025,9,nmoorhatch,iNaturalist,HUMAN_OBSERVATION,5828687288
38.767896,-122.969513,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5828791242
41.198094,-122.682175,2025,9,apebrains,iNaturalist,HUMAN_OBSERVATION,5828883696
38.714094,-122.982258,2025,9,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5828894643
40.888389,-123.617928,2025,9,avalie,iNaturalist,HUMAN_OBSERVATION,5830330705
41.818084,-124.090322,2025,9,Christopher J. Earle,iNaturalist,HUMAN_OBSERVATION,5830486352
41.609734,-124.100259,2025,9,Sam,iNaturalist,HUMAN_OBSERVATION,5830833968
39.438861,-120.923705,2025,9,Kate Ruiz-Cox,iNaturalist,HUMAN_OBSERVATION,5830896920
39.419088,-120.940763,2025,9,Kate Ruiz-Cox,iNaturalist,HUMAN_OBSERVATION,5831049664
41.834674,-123.802221,2025,9,Phoebe Barnes,iNaturalist,HUMAN_OBSERVATION,5837624065
40.85069,-123.98979,2025,9,Burt Lentil,iNaturalist,HUMAN_OBSERVATION,5837631016
36.292437,-120.623774,2025,9,James Bailey,iNaturalist,HUMAN_OBSERVATION,5837749888
41.696802,-124.102716,2025,9,Sam,iNaturalist,HUMAN_OBSERVATION,5837753639
41.829485,-123.816937,2025,9,Phoebe Barnes,iNaturalist,HUMAN_OBSERVATION,5837818154
40.308541,-123.804748,2025,9,Eric Vanbergen,iNaturalist,HUMAN_OBSERVATION,5837931591
40.236186,-124.044982,2025,9,christenlong,iNaturalist,HUMAN_OBSERVATION,5837990935
38.552644,-123.008722,2025,9,hannahguiles,iNaturalist,HUMAN_OBSERVATION,5838045977
36.316281,-120.64464,2025,9,James Bailey,iNaturalist,HUMAN_OBSERVATION,5838100643
38.427523,-123.116003,2025,9,hannahguiles,iNaturalist,HUMAN_OBSERVATION,5838103704
38.614006,-122.330033,2025,9,Ken Mateik,iNaturalist,HUMAN_OBSERVATION,5838157674
36.393234,-120.772499,2025,9,kellyalycemcdonald,iNaturalist,HUMAN_OBSERVATION,5838288344
40.901167,-123.997939,2025,9,Burt Lentil,iNaturalist,HUMAN_OBSERVATION,5838299485
41.302938,-124.13561,2025,9,ndisanti,iNaturalist,HUMAN_OBSERVATION,5838315473
38.665246,-123.432341,2025,9,lf-pm,iNaturalist,HUMAN_OBSERVATION,5840239296
37.9042,-120.129458,2025,9,claudkodsuntie,iNaturalist,HUMAN_OBSERVATION,5844293860
40.139708,-121.723837,2025,9,Eli,iNaturalist,HUMAN_OBSERVATION,5844414762
38.68829,-122.318317,2025,9,Ken Mateik,iNaturalist,HUMAN_OBSERVATION,5868124790
38.768882,-122.245778,2025,9,Ken Mateik,iNaturalist,HUMAN_OBSERVATION,5868162044
38.629981,-122.396811,2025,9,Ken Mateik,iNaturalist,HUMAN_OBSERVATION,5868349078
41.977289,-124.00913,2025,9,Manna,iNaturalist,HUMAN_OBSERVATION,5889465031
40.727146,-123.499206,2025,9,Manna,iNaturalist,HUMAN_OBSERVATION,5889679365
38.745288,-122.300469,2025,9,Ken Mateik,iNaturalist,HUMAN_OBSERVATION,5889838212
38.769255,-122.394695,2025,9,Ken Mateik,iNaturalist,HUMAN_OBSERVATION,5890121949
41.83043,-123.948021,2025,9,William Princen,iNaturalist,HUMAN_OBSERVATION,5892802762
38.653805,-122.216675,2025,9,Ken Mateik,iNaturalist,HUMAN_OBSERVATION,5903884931
38.746179,-122.205473,2025,9,Ken Mateik,iNaturalist,HUMAN_OBSERVATION,5908625327
41.661516,-124.186257,2025,10,Crow,iNaturalist,HUMAN_OBSERVATION,5839852366
38.706069,-123.122448,2025,10,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5840023121
38.48896,-122.567495,2025,10,Laine McTague,iNaturalist,HUMAN_OBSERVATION,5840060060
40.329297,-123.967378,2025,10,Morgan Tilton,iNaturalist,HUMAN_OBSERVATION,5840228719
40.598566,-122.511827,2025,10,Sarah Saaristo,iNaturalist,HUMAN_OBSERVATION,5840249593
41.668868,-124.062502,2025,10,Crow,iNaturalist,HUMAN_OBSERVATION,5840331400
40.983882,-123.670178,2025,10,Jamie Bettaso,iNaturalist,HUMAN_OBSERVATION,5840346379
40.790714,-123.255548,2025,10,Nicholas Damon,iNaturalist,HUMAN_OBSERVATION,5840383464
40.86322,-123.966179,2025,10,Cole Abel,iNaturalist,HUMAN_OBSERVATION,5840460513
40.858199,-124.158347,2025,10,arwyng,iNaturalist,HUMAN_OBSERVATION,5840492528
38.643191,-123.188595,2025,10,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5840498848
38.715373,-123.138854,2025,10,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5840537625
37.461515,-121.848402,2025,10,jschweg,iNaturalist,HUMAN_OBSERVATION,5843965693
39.244696,-123.294572,2025,10,Robin Gwen Agarwal,iNaturalist,HUMAN_OBSERVATION,5844269889
38.914344,-123.602321,2025,10,almightybeak,iNaturalist,HUMAN_OBSERVATION,5844362820
40.3821,-123.658871,2025,10,frazierellie,iNaturalist,HUMAN_OBSERVATION,5844371293
40.308688,-123.873567,2025,10,Morgan Tilton,iNaturalist,HUMAN_OBSERVATION,5867752378
39.187412,-120.900918,2025,10,affect,iNaturalist,HUMAN_OBSERVATION,5867872534
38.515083,-123.300243,2025,10,sonomacoastranch,iNaturalist,HUMAN_OBSERVATION,5867979228
38.060288,-122.621504,2025,10,sirhikesalot,iNaturalist,HUMAN_OBSERVATION,5868141353
39.077982,-120.896075,2025,10,Leyton Reid,iNaturalist,HUMAN_OBSERVATION,5868327619
38.479778,-122.398118,2025,10,nmagnuson,iNaturalist,HUMAN_OBSERVATION,5889236585
41.41485,-123.808069,2025,10,jeweliha,iNaturalist,HUMAN_OBSERVATION,5889246364
38.119343,-122.663096,2025,10,sirhikesalot,iNaturalist,HUMAN_OBSERVATION,5889332268
41.852216,-124.151925,2025,10,song_dog,iNaturalist,HUMAN_OBSERVATION,5889450878
37.579587,-121.840045,2025,10,emmashelton,iNaturalist,HUMAN_OBSERVATION,5889468228
38.483479,-122.571089,2025,10,alltheanimals,iNaturalist,HUMAN_OBSERVATION,5889651161
41.615153,-123.907597,2025,10,Aberdeen Spade,iNaturalist,HUMAN_OBSERVATION,5889821511
40.754698,-124.183242,2025,10,Karen Montina,iNaturalist,HUMAN_OBSERVATION,5890050596
38.462321,-122.481985,2025,10,tjttanker,iNaturalist,HUMAN_OBSERVATION,5890088438
38.52027,-122.488041,2025,10,Mookie,iNaturalist,HUMAN_OBSERVATION,5890197641
38.768159,-122.844516,2025,10,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5890212117
38.419402,-122.494571,2025,10,beccccs,iNaturalist,HUMAN_OBSERVATION,5893031760
40.757879,-122.929392,2025,10,Laura Farneti,iNaturalist,HUMAN_OBSERVATION,6130554183
39.07115,-123.118158,2025,11,kurenable,iNaturalist,HUMAN_OBSERVATION,5889592905
38.836078,-122.986081,2025,11,Floyd E. Hayes,iNaturalist,HUMAN_OBSERVATION,5889782453
38.614197,-123.103838,2025,11,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5889806506
39.075679,-123.098317,2025,11,kurenable,iNaturalist,HUMAN_OBSERVATION,5890225016
39.279458,-123.28213,2025,11,John Lynch,iNaturalist,HUMAN_OBSERVATION,5892369939
38.689947,-123.042547,2025,11,Stop4Snakes!,iNaturalist,HUMAN_OBSERVATION,5892393835
40.529542,-123.801879,2025,11,Morgan Tilton,iNaturalist,HUMAN_OBSERVATION,5897091417
39.689671,-123.670049,2025,11,Samara Zenk,iNaturalist,HUMAN_OBSERVATION,5897482522
40.682049,-123.404477,2025,11,calibas,iNaturalist,HUMAN_OBSERVATION,5897708047
39.739546,-123.723548,2025,11,reagan peschke,iNaturalist,HUMAN_OBSERVATION,5897797316
40.298827,-124.299154,2025,11,Ari Kosorukov,iNaturalist,HUMAN_OBSERVATION,5897842305
41.291184,-124.056221,2025,11,DJ,iNaturalist,HUMAN_OBSERVATION,5903809194
41.954313,-123.806322,2025,11,Erik Atwell,iNaturalist,HUMAN_OBSERVATION,5903904497
38.446966,-122.697098,2025,11,shopkins,iNaturalist,HUMAN_OBSERVATION,5908628927
41.317217,-124.121207,2025,11,nahellyjelly,iNaturalist,HUMAN_OBSERVATION,5908772080
40.929607,-123.875054,2025,11,ren pedersen,iNaturalist,HUMAN_OBSERVATION,5908796214
40.959107,-123.831131,2025,11,ren pedersen,iNaturalist,HUMAN_OBSERVATION,5908831244
37.506708,-121.899337,2025,11,pica_nuttalli,iNaturalist,HUMAN_OBSERVATION,5908958299
41.827356,-124.039532,2025,11,rsettles,iNaturalist,HUMAN_OBSERVATION,5909286350
37.003272,-121.842604,2025,12,curtoid,iNaturalist,HUMAN_OBSERVATION,5920265532
38.414425,-122.629896,2025,12,kellyclack,iNaturalist,HUMAN_OBSERVATION,5920451551
41.209267,-124.153902,2025,12,larahsia,iNaturalist,HUMAN_OBSERVATION,5932652228
38.591011,-122.476277,2025,12,nick_vine,iNaturalist,HUMAN_OBSERVATION,6147250641
40.299619,-124.293548,2024,1,Charles Giannini,iNaturalist,HUMAN_OBSERVATION,4507903300
40.201454,-124.373296,2024,1,Madam Coyote,iNaturalist,HUMAN_OBSERVATION,4510147785
39.020574,-123.415534,2024,1,r4science,iNaturalist,HUMAN_OBSERVATION,4510337812
40.989219,-123.78443,2024,1,Kurt Fischer,iNaturalist,HUMAN_OBSERVATION,4516195183
41.307683,-124.120001,2024,1,mikhela,iNaturalist,HUMAN_OBSERVATION,4516234673
41.988893,-124.039491,2024,2,Lindsay Johnson,iNaturalist,HUMAN_OBSERVATION,4522720346
41.605225,-124.106188,2024,2,Clara Oliverson,iNaturalist,HUMAN_OBSERVATION,4522773990
41.397309,-124.168739,2024,2,Asher,iNaturalist,HUMAN_OBSERVATION,4528050565
